player_id,player_name,draft_year,pick_number,college,position,tankathon_position,tankathon_class,tankathon_age,tankathon_source_rank,measurement_source,college_stats_source,prospect_archetype,size_bucket,height_wo_shoes,weight,wingspan,wingspan_height_diff,position_name,projected_nba_position,model_label,scored,missing_features,p_out,p_rot_plus,p_star,rotation_plus_prob,pred_tier3,pred_tier
2026029,Henri Veesaar,2026,29,North Carolina,4.0,C,Junior,22.2,29,,,dominant_big,center,84.5,227.0,,,C,C,calibrated,False,"college_ast_pct,college_tov_pct,college_efg_pct,college_ftr,college_fg3a_rate,college_fg3_pct,college_ft_pct,college_fg_pct,wingspan,wingspan_height_diff,college_ast_pct_fold_vs_expected,college_tov_pct_fold_vs_expected,college_ftr_fold_vs_expected,college_fg3a_rate_fold_vs_expected,college_ast_pct_usage_fold_adjusted,college_tov_pct_usage_fold_adjusted,college_ftr_usage_fold_adjusted,college_fg3a_rate_usage_fold_adjusted,final_ast_pct_season_fold_residual,final_tov_pct_season_fold_residual,final_ts_pct_season_fold_residual,final_ftr_season_fold_residual,fresh_ast_pct_season_fold_residual,fresh_tov_pct_season_fold_residual,fresh_ts_pct_season_fold_residual,fresh_ftr_season_fold_residual,avg_ast_pct_season_fold_residual,avg_tov_pct_season_fold_residual,avg_ts_pct_season_fold_residual,avg_ftr_season_fold_residual,max_ast_pct_season_fold_residual,max_tov_pct_season_fold_residual,max_ts_pct_season_fold_residual,max_ftr_season_fold_residual,traj_ast_pct_season_fold_residual,traj_tov_pct_season_fold_residual,traj_ts_pct_season_fold_residual,traj_ftr_season_fold_residual,wavg_ast_pct_season_fold_residual,wavg_tov_pct_season_fold_residual,wavg_ts_pct_season_fold_residual,wavg_ftr_season_fold_residual",,,,,,UNSCORED_MISSING_DATA
2026030,Sergio de Larrea,2026,30,Valencia,0.0,PG/SG,International,20.5,30,,,combo_guard,wing,79.25,204.0,,,PG,PG,calibrated,False,"college_ast_pct,college_tov_pct,college_efg_pct,college_ftr,college_fg3a_rate,college_fg3_pct,college_ft_pct,college_fg_pct,wingspan,wingspan_height_diff,college_sos,years_in_college,college_usg_pct_fold_expected,college_usg_pct_fold_vs_expected,college_ast_pct_fold_expected,college_ast_pct_fold_vs_expected,college_tov_pct_fold_expected,college_tov_pct_fold_vs_expected,college_ftr_fold_expected,college_ftr_fold_vs_expected,college_fg3a_rate_fold_expected,college_fg3a_rate_fold_vs_expected,college_ast_pct_usage_fold_expected,college_ast_pct_usage_fold_adjusted,college_tov_pct_usage_fold_expected,college_tov_pct_usage_fold_adjusted,college_ftr_usage_fold_expected,college_ftr_usage_fold_adjusted,college_fg3a_rate_usage_fold_expected,college_fg3a_rate_usage_fold_adjusted,final_ast_pct_season_fold_residual,final_tov_pct_season_fold_residual,final_ts_pct_season_fold_residual,final_ftr_season_fold_residual,fresh_ast_pct_season_fold_residual,fresh_tov_pct_season_fold_residual,fresh_ts_pct_season_fold_residual,fresh_ftr_season_fold_residual,avg_ast_pct_season_fold_residual,avg_tov_pct_season_fold_residual,avg_ts_pct_season_fold_residual,avg_ftr_season_fold_residual,max_ast_pct_season_fold_residual,max_tov_pct_season_fold_residual,max_ts_pct_season_fold_residual,max_ftr_season_fold_residual,traj_ast_pct_season_fold_residual,traj_tov_pct_season_fold_residual,traj_ts_pct_season_fold_residual,traj_ftr_season_fold_residual,wavg_ast_pct_season_fold_residual,wavg_tov_pct_season_fold_residual,wavg_ts_pct_season_fold_residual,wavg_ftr_season_fold_residual",,,,,,UNSCORED_MISSING_DATA
2026031,Tarris Reed Jr.,2026,31,UConn,4.0,C,Senior,22.9,31,,,dominant_big,forward_big,83.0,264.0,,,C,C,calibrated,False,"college_ast_pct,college_tov_pct,college_efg_pct,college_ftr,college_fg3a_rate,college_fg3_pct,college_ft_pct,college_fg_pct,wingspan,wingspan_height_diff,nba_projected_mpg,nba_projected_ppg,nba_projected_usg_pct,nba_projected_pct_fga_3pt,nba_projected_ast_pct,nba_projected_tov_pct,nba_projected_orb_pct,nba_projected_reb_pct,nba_projected_stl_pct,nba_projected_blk_pct,nba_projected_ts_pct,nba_projected_pie,nba_projected_fg3_pct,nba_projected_role_family_changed,nba_projected_creator_upshift,nba_projected_shot_3pa_rate,nba_projected_shot_rim_rate,nba_projected_shot_short2_rate,nba_projected_shot_medium2_rate,nba_projected_shot_long2_rate,nba_projected_shot_short3_rate,nba_projected_shot_long3_rate,nba_projected_shot_rim_2pa_share,nba_projected_shot_short2_2pa_share,nba_projected_shot_medium2_2pa_share,nba_projected_shot_long2_2pa_share,nba_projected_shot_short3_3pa_share,nba_projected_shot_long3_3pa_share,college_sos,college_usg_pct_fold_expected,college_usg_pct_fold_vs_expected,college_ast_pct_fold_expected,college_ast_pct_fold_vs_expected,college_tov_pct_fold_expected,college_tov_pct_fold_vs_expected,college_ftr_fold_expected,college_ftr_fold_vs_expected,college_fg3a_rate_fold_expected,college_fg3a_rate_fold_vs_expected,college_ast_pct_usage_fold_expected,college_ast_pct_usage_fold_adjusted,college_tov_pct_usage_fold_expected,college_tov_pct_usage_fold_adjusted,college_ftr_usage_fold_expected,college_ftr_usage_fold_adjusted,college_fg3a_rate_usage_fold_expected,college_fg3a_rate_usage_fold_adjusted,final_ast_pct_season_fold_residual,final_tov_pct_season_fold_residual,final_ts_pct_season_fold_residual,final_ftr_season_fold_residual,fresh_ast_pct_season_fold_residual,fresh_tov_pct_season_fold_residual,fresh_ts_pct_season_fold_residual,fresh_ftr_season_fold_residual,avg_ast_pct_season_fold_residual,avg_tov_pct_season_fold_residual,avg_ts_pct_season_fold_residual,avg_ftr_season_fold_residual,max_ast_pct_season_fold_residual,max_tov_pct_season_fold_residual,max_ts_pct_season_fold_residual,max_ftr_season_fold_residual,traj_ast_pct_season_fold_residual,traj_tov_pct_season_fold_residual,traj_ts_pct_season_fold_residual,traj_ftr_season_fold_residual,wavg_ast_pct_season_fold_residual,wavg_tov_pct_season_fold_residual,wavg_ts_pct_season_fold_residual,wavg_ftr_season_fold_residual",,,,,,UNSCORED_MISSING_DATA
2026032,Alex Karaban,2026,32,UConn,2.0,SF/PF,Senior,23.6,32,,,connector_forward,wing,80.0,225.0,,,SF,SF,calibrated,False,"college_ast_pct,college_tov_pct,college_efg_pct,college_ftr,college_fg3a_rate,college_fg3_pct,college_ft_pct,college_fg_pct,wingspan,wingspan_height_diff,nba_projected_mpg,nba_projected_ppg,nba_projected_usg_pct,nba_projected_pct_fga_3pt,nba_projected_ast_pct,nba_projected_tov_pct,nba_projected_orb_pct,nba_projected_reb_pct,nba_projected_stl_pct,nba_projected_blk_pct,nba_projected_ts_pct,nba_projected_pie,nba_projected_fg3_pct,nba_projected_role_family_changed,nba_projected_creator_upshift,nba_projected_shot_3pa_rate,nba_projected_shot_rim_rate,nba_projected_shot_short2_rate,nba_projected_shot_medium2_rate,nba_projected_shot_long2_rate,nba_projected_shot_short3_rate,nba_projected_shot_long3_rate,nba_projected_shot_rim_2pa_share,nba_projected_shot_short2_2pa_share,nba_projected_shot_medium2_2pa_share,nba_projected_shot_long2_2pa_share,nba_projected_shot_short3_3pa_share,nba_projected_shot_long3_3pa_share,college_sos,college_usg_pct_fold_expected,college_usg_pct_fold_vs_expected,college_ast_pct_fold_expected,college_ast_pct_fold_vs_expected,college_tov_pct_fold_expected,college_tov_pct_fold_vs_expected,college_ftr_fold_expected,college_ftr_fold_vs_expected,college_fg3a_rate_fold_expected,college_fg3a_rate_fold_vs_expected,college_ast_pct_usage_fold_expected,college_ast_pct_usage_fold_adjusted,college_tov_pct_usage_fold_expected,college_tov_pct_usage_fold_adjusted,college_ftr_usage_fold_expected,college_ftr_usage_fold_adjusted,college_fg3a_rate_usage_fold_expected,college_fg3a_rate_usage_fold_adjusted,final_ast_pct_season_fold_residual,final_tov_pct_season_fold_residual,final_ts_pct_season_fold_residual,final_ftr_season_fold_residual,fresh_ast_pct_season_fold_residual,fresh_tov_pct_season_fold_residual,fresh_ts_pct_season_fold_residual,fresh_ftr_season_fold_residual,avg_ast_pct_season_fold_residual,avg_tov_pct_season_fold_residual,avg_ts_pct_season_fold_residual,avg_ftr_season_fold_residual,max_ast_pct_season_fold_residual,max_tov_pct_season_fold_residual,max_ts_pct_season_fold_residual,max_ftr_season_fold_residual,traj_ast_pct_season_fold_residual,traj_tov_pct_season_fold_residual,traj_ts_pct_season_fold_residual,traj_ftr_season_fold_residual,wavg_ast_pct_season_fold_residual,wavg_tov_pct_season_fold_residual,wavg_ts_pct_season_fold_residual,wavg_ftr_season_fold_residual",,,,,,UNSCORED_MISSING_DATA
2026033,Zuby Ejiofor,2026,33,St. John's,3.0,PF,Senior,22.2,33,,,connector_forward,wing,80.75,245.0,,,PF,PF,calibrated,False,"college_ast_pct,college_tov_pct,college_efg_pct,college_ftr,college_fg3a_rate,college_fg3_pct,college_ft_pct,college_fg_pct,wingspan,wingspan_height_diff,nba_projected_mpg,nba_projected_ppg,nba_projected_usg_pct,nba_projected_pct_fga_3pt,nba_projected_ast_pct,nba_projected_tov_pct,nba_projected_orb_pct,nba_projected_reb_pct,nba_projected_stl_pct,nba_projected_blk_pct,nba_projected_ts_pct,nba_projected_pie,nba_projected_fg3_pct,nba_projected_role_family_changed,nba_projected_creator_upshift,nba_projected_shot_3pa_rate,nba_projected_shot_rim_rate,nba_projected_shot_short2_rate,nba_projected_shot_medium2_rate,nba_projected_shot_long2_rate,nba_projected_shot_short3_rate,nba_projected_shot_long3_rate,nba_projected_shot_rim_2pa_share,nba_projected_shot_short2_2pa_share,nba_projected_shot_medium2_2pa_share,nba_projected_shot_long2_2pa_share,nba_projected_shot_short3_3pa_share,nba_projected_shot_long3_3pa_share,college_sos,college_usg_pct_fold_expected,college_usg_pct_fold_vs_expected,college_ast_pct_fold_expected,college_ast_pct_fold_vs_expected,college_tov_pct_fold_expected,college_tov_pct_fold_vs_expected,college_ftr_fold_expected,college_ftr_fold_vs_expected,college_fg3a_rate_fold_expected,college_fg3a_rate_fold_vs_expected,college_ast_pct_usage_fold_expected,college_ast_pct_usage_fold_adjusted,college_tov_pct_usage_fold_expected,college_tov_pct_usage_fold_adjusted,college_ftr_usage_fold_expected,college_ftr_usage_fold_adjusted,college_fg3a_rate_usage_fold_expected,college_fg3a_rate_usage_fold_adjusted,final_ast_pct_season_fold_residual,final_tov_pct_season_fold_residual,final_ts_pct_season_fold_residual,final_ftr_season_fold_residual,fresh_ast_pct_season_fold_residual,fresh_tov_pct_season_fold_residual,fresh_ts_pct_season_fold_residual,fresh_ftr_season_fold_residual,avg_ast_pct_season_fold_residual,avg_tov_pct_season_fold_residual,avg_ts_pct_season_fold_residual,avg_ftr_season_fold_residual,max_ast_pct_season_fold_residual,max_tov_pct_season_fold_residual,max_ts_pct_season_fold_residual,max_ftr_season_fold_residual,traj_ast_pct_season_fold_residual,traj_tov_pct_season_fold_residual,traj_ts_pct_season_fold_residual,traj_ftr_season_fold_residual,wavg_ast_pct_season_fold_residual,wavg_tov_pct_season_fold_residual,wavg_ts_pct_season_fold_residual,wavg_ftr_season_fold_residual",,,,,,UNSCORED_MISSING_DATA
2026034,Richie Saunders,2026,34,BYU,1.0,SG,Senior,24.8,34,,,scoring_wing,wing,78.25,205.0,,,SG,SG,calibrated,False,"college_ast_pct,college_tov_pct,college_efg_pct,college_ftr,college_fg3a_rate,college_fg3_pct,college_ft_pct,college_fg_pct,wingspan,wingspan_height_diff,nba_projected_mpg,nba_projected_ppg,nba_projected_usg_pct,nba_projected_pct_fga_3pt,nba_projected_ast_pct,nba_projected_tov_pct,nba_projected_orb_pct,nba_projected_reb_pct,nba_projected_stl_pct,nba_projected_blk_pct,nba_projected_ts_pct,nba_projected_pie,nba_projected_fg3_pct,nba_projected_role_family_changed,nba_projected_creator_upshift,nba_projected_shot_3pa_rate,nba_projected_shot_rim_rate,nba_projected_shot_short2_rate,nba_projected_shot_medium2_rate,nba_projected_shot_long2_rate,nba_projected_shot_short3_rate,nba_projected_shot_long3_rate,nba_projected_shot_rim_2pa_share,nba_projected_shot_short2_2pa_share,nba_projected_shot_medium2_2pa_share,nba_projected_shot_long2_2pa_share,nba_projected_shot_short3_3pa_share,nba_projected_shot_long3_3pa_share,college_ast_pct_fold_vs_expected,college_tov_pct_fold_vs_expected,college_ftr_fold_vs_expected,college_fg3a_rate_fold_vs_expected,college_ast_pct_usage_fold_adjusted,college_tov_pct_usage_fold_adjusted,college_ftr_usage_fold_adjusted,college_fg3a_rate_usage_fold_adjusted,final_ast_pct_season_fold_residual,final_tov_pct_season_fold_residual,final_ts_pct_season_fold_residual,final_ftr_season_fold_residual,fresh_ast_pct_season_fold_residual,fresh_tov_pct_season_fold_residual,fresh_ts_pct_season_fold_residual,fresh_ftr_season_fold_residual,avg_ast_pct_season_fold_residual,avg_tov_pct_season_fold_residual,avg_ts_pct_season_fold_residual,avg_ftr_season_fold_residual,max_ast_pct_season_fold_residual,max_tov_pct_season_fold_residual,max_ts_pct_season_fold_residual,max_ftr_season_fold_residual,traj_ast_pct_season_fold_residual,traj_tov_pct_season_fold_residual,traj_ts_pct_season_fold_residual,traj_ftr_season_fold_residual,wavg_ast_pct_season_fold_residual,wavg_tov_pct_season_fold_residual,wavg_ts_pct_season_fold_residual,wavg_ftr_season_fold_residual",,,,,,UNSCORED_MISSING_DATA
2026035,Jaden Bradley,2026,35,Arizona,0.0,PG,Senior,22.8,35,,,combo_guard,guard,75.75,205.0,,,PG,PG,calibrated,False,"college_ast_pct,college_tov_pct,college_efg_pct,college_ftr,college_fg3a_rate,college_fg3_pct,college_ft_pct,college_fg_pct,wingspan,wingspan_height_diff,nba_projected_mpg,nba_projected_ppg,nba_projected_usg_pct,nba_projected_pct_fga_3pt,nba_projected_ast_pct,nba_projected_tov_pct,nba_projected_orb_pct,nba_projected_reb_pct,nba_projected_stl_pct,nba_projected_blk_pct,nba_projected_ts_pct,nba_projected_pie,nba_projected_fg3_pct,nba_projected_role_family_changed,nba_projected_creator_upshift,nba_projected_shot_3pa_rate,nba_projected_shot_rim_rate,nba_projected_shot_short2_rate,nba_projected_shot_medium2_rate,nba_projected_shot_long2_rate,nba_projected_shot_short3_rate,nba_projected_shot_long3_rate,nba_projected_shot_rim_2pa_share,nba_projected_shot_short2_2pa_share,nba_projected_shot_medium2_2pa_share,nba_projected_shot_long2_2pa_share,nba_projected_shot_short3_3pa_share,nba_projected_shot_long3_3pa_share,college_ast_pct_fold_vs_expected,college_tov_pct_fold_vs_expected,college_ftr_fold_vs_expected,college_fg3a_rate_fold_vs_expected,college_ast_pct_usage_fold_adjusted,college_tov_pct_usage_fold_adjusted,college_ftr_usage_fold_adjusted,college_fg3a_rate_usage_fold_adjusted,final_ast_pct_season_fold_residual,final_tov_pct_season_fold_residual,final_ts_pct_season_fold_residual,final_ftr_season_fold_residual,fresh_ast_pct_season_fold_residual,fresh_tov_pct_season_fold_residual,fresh_ts_pct_season_fold_residual,fresh_ftr_season_fold_residual,avg_ast_pct_season_fold_residual,avg_tov_pct_season_fold_residual,avg_ts_pct_season_fold_residual,avg_ftr_season_fold_residual,max_ast_pct_season_fold_residual,max_tov_pct_season_fold_residual,max_ts_pct_season_fold_residual,max_ftr_season_fold_residual,traj_ast_pct_season_fold_residual,traj_tov_pct_season_fold_residual,traj_ts_pct_season_fold_residual,traj_ftr_season_fold_residual,wavg_ast_pct_season_fold_residual,wavg_tov_pct_season_fold_residual,wavg_ts_pct_season_fold_residual,wavg_ftr_season_fold_residual",,,,,,UNSCORED_MISSING_DATA
2026036,Baba Miller,2026,36,Cincinnati,2.0,SF,Senior,22.4,36,,,connector_forward,forward_big,83.75,208.0,,,SF,SF,calibrated,False,"college_ast_pct,college_tov_pct,college_efg_pct,college_ftr,college_fg3a_rate,college_fg3_pct,college_ft_pct,college_fg_pct,wingspan,wingspan_height_diff,nba_projected_mpg,nba_projected_ppg,nba_projected_usg_pct,nba_projected_pct_fga_3pt,nba_projected_ast_pct,nba_projected_tov_pct,nba_projected_orb_pct,nba_projected_reb_pct,nba_projected_stl_pct,nba_projected_blk_pct,nba_projected_ts_pct,nba_projected_pie,nba_projected_fg3_pct,nba_projected_role_family_changed,nba_projected_creator_upshift,nba_projected_shot_3pa_rate,nba_projected_shot_rim_rate,nba_projected_shot_short2_rate,nba_projected_shot_medium2_rate,nba_projected_shot_long2_rate,nba_projected_shot_short3_rate,nba_projected_shot_long3_rate,nba_projected_shot_rim_2pa_share,nba_projected_shot_short2_2pa_share,nba_projected_shot_medium2_2pa_share,nba_projected_shot_long2_2pa_share,nba_projected_shot_short3_3pa_share,nba_projected_shot_long3_3pa_share,college_sos,college_usg_pct_fold_expected,college_usg_pct_fold_vs_expected,college_ast_pct_fold_expected,college_ast_pct_fold_vs_expected,college_tov_pct_fold_expected,college_tov_pct_fold_vs_expected,college_ftr_fold_expected,college_ftr_fold_vs_expected,college_fg3a_rate_fold_expected,college_fg3a_rate_fold_vs_expected,college_ast_pct_usage_fold_expected,college_ast_pct_usage_fold_adjusted,college_tov_pct_usage_fold_expected,college_tov_pct_usage_fold_adjusted,college_ftr_usage_fold_expected,college_ftr_usage_fold_adjusted,college_fg3a_rate_usage_fold_expected,college_fg3a_rate_usage_fold_adjusted,final_ast_pct_season_fold_residual,final_tov_pct_season_fold_residual,final_ts_pct_season_fold_residual,final_ftr_season_fold_residual,fresh_ast_pct_season_fold_residual,fresh_tov_pct_season_fold_residual,fresh_ts_pct_season_fold_residual,fresh_ftr_season_fold_residual,avg_ast_pct_season_fold_residual,avg_tov_pct_season_fold_residual,avg_ts_pct_season_fold_residual,avg_ftr_season_fold_residual,max_ast_pct_season_fold_residual,max_tov_pct_season_fold_residual,max_ts_pct_season_fold_residual,max_ftr_season_fold_residual,traj_ast_pct_season_fold_residual,traj_tov_pct_season_fold_residual,traj_ts_pct_season_fold_residual,traj_ftr_season_fold_residual,wavg_ast_pct_season_fold_residual,wavg_tov_pct_season_fold_residual,wavg_ts_pct_season_fold_residual,wavg_ftr_season_fold_residual",,,,,,UNSCORED_MISSING_DATA
2026037,Ryan Conwell,2026,37,Louisville,1.0,SG,Senior,22.0,37,,,role_path,guard,75.25,215.0,,,SG,SG,calibrated,False,"college_ast_pct,college_tov_pct,college_efg_pct,college_ftr,college_fg3a_rate,college_fg3_pct,college_ft_pct,college_fg_pct,wingspan,wingspan_height_diff,nba_projected_mpg,nba_projected_ppg,nba_projected_usg_pct,nba_projected_pct_fga_3pt,nba_projected_ast_pct,nba_projected_tov_pct,nba_projected_orb_pct,nba_projected_reb_pct,nba_projected_stl_pct,nba_projected_blk_pct,nba_projected_ts_pct,nba_projected_pie,nba_projected_fg3_pct,nba_projected_role_family_changed,nba_projected_creator_upshift,nba_projected_shot_3pa_rate,nba_projected_shot_rim_rate,nba_projected_shot_short2_rate,nba_projected_shot_medium2_rate,nba_projected_shot_long2_rate,nba_projected_shot_short3_rate,nba_projected_shot_long3_rate,nba_projected_shot_rim_2pa_share,nba_projected_shot_short2_2pa_share,nba_projected_shot_medium2_2pa_share,nba_projected_shot_long2_2pa_share,nba_projected_shot_short3_3pa_share,nba_projected_shot_long3_3pa_share,college_ast_pct_fold_vs_expected,college_tov_pct_fold_vs_expected,college_ftr_fold_vs_expected,college_fg3a_rate_fold_vs_expected,college_ast_pct_usage_fold_adjusted,college_tov_pct_usage_fold_adjusted,college_ftr_usage_fold_adjusted,college_fg3a_rate_usage_fold_adjusted,final_ast_pct_season_fold_residual,final_tov_pct_season_fold_residual,final_ts_pct_season_fold_residual,final_ftr_season_fold_residual,fresh_ast_pct_season_fold_residual,fresh_tov_pct_season_fold_residual,fresh_ts_pct_season_fold_residual,fresh_ftr_season_fold_residual,avg_ast_pct_season_fold_residual,avg_tov_pct_season_fold_residual,avg_ts_pct_season_fold_residual,avg_ftr_season_fold_residual,max_ast_pct_season_fold_residual,max_tov_pct_season_fold_residual,max_ts_pct_season_fold_residual,max_ftr_season_fold_residual,traj_ast_pct_season_fold_residual,traj_tov_pct_season_fold_residual,traj_ts_pct_season_fold_residual,traj_ftr_season_fold_residual,wavg_ast_pct_season_fold_residual,wavg_tov_pct_season_fold_residual,wavg_ts_pct_season_fold_residual,wavg_ftr_season_fold_residual",,,,,,UNSCORED_MISSING_DATA
2026038,Trevon Brazile,2026,38,Arkansas,3.0,PF,Senior,23.4,38,,,dominant_big,forward_big,82.75,226.0,,,PF,PF,calibrated,False,"college_ast_pct,college_tov_pct,college_efg_pct,college_ftr,college_fg3a_rate,college_fg3_pct,college_ft_pct,college_fg_pct,wingspan,wingspan_height_diff,nba_projected_mpg,nba_projected_ppg,nba_projected_usg_pct,nba_projected_pct_fga_3pt,nba_projected_ast_pct,nba_projected_tov_pct,nba_projected_orb_pct,nba_projected_reb_pct,nba_projected_stl_pct,nba_projected_blk_pct,nba_projected_ts_pct,nba_projected_pie,nba_projected_fg3_pct,nba_projected_role_family_changed,nba_projected_creator_upshift,nba_projected_shot_3pa_rate,nba_projected_shot_rim_rate,nba_projected_shot_short2_rate,nba_projected_shot_medium2_rate,nba_projected_shot_long2_rate,nba_projected_shot_short3_rate,nba_projected_shot_long3_rate,nba_projected_shot_rim_2pa_share,nba_projected_shot_short2_2pa_share,nba_projected_shot_medium2_2pa_share,nba_projected_shot_long2_2pa_share,nba_projected_shot_short3_3pa_share,nba_projected_shot_long3_3pa_share,college_ast_pct_fold_vs_expected,college_tov_pct_fold_vs_expected,college_ftr_fold_vs_expected,college_fg3a_rate_fold_vs_expected,college_ast_pct_usage_fold_adjusted,college_tov_pct_usage_fold_adjusted,college_ftr_usage_fold_adjusted,college_fg3a_rate_usage_fold_adjusted,final_ast_pct_season_fold_residual,final_tov_pct_season_fold_residual,final_ts_pct_season_fold_residual,final_ftr_season_fold_residual,fresh_ast_pct_season_fold_residual,fresh_tov_pct_season_fold_residual,fresh_ts_pct_season_fold_residual,fresh_ftr_season_fold_residual,avg_ast_pct_season_fold_residual,avg_tov_pct_season_fold_residual,avg_ts_pct_season_fold_residual,avg_ftr_season_fold_residual,max_ast_pct_season_fold_residual,max_tov_pct_season_fold_residual,max_ts_pct_season_fold_residual,max_ftr_season_fold_residual,traj_ast_pct_season_fold_residual,traj_tov_pct_season_fold_residual,traj_ts_pct_season_fold_residual,traj_ftr_season_fold_residual,wavg_ast_pct_season_fold_residual,wavg_tov_pct_season_fold_residual,wavg_ts_pct_season_fold_residual,wavg_ftr_season_fold_residual",,,,,,UNSCORED_MISSING_DATA
2026039,Jack Kayil,2026,39,Alba Berlin,0.0,PG,International,20.4,39,,,combo_guard,guard,76.75,189.0,,,PG,PG,calibrated,False,"college_ast_pct,college_tov_pct,college_efg_pct,college_ftr,college_fg3a_rate,college_fg3_pct,college_ft_pct,college_fg_pct,wingspan,wingspan_height_diff,nba_projected_mpg,nba_projected_ppg,nba_projected_usg_pct,nba_projected_pct_fga_3pt,nba_projected_ast_pct,nba_projected_tov_pct,nba_projected_orb_pct,nba_projected_reb_pct,nba_projected_stl_pct,nba_projected_blk_pct,nba_projected_ts_pct,nba_projected_pie,nba_projected_fg3_pct,nba_projected_role_family_changed,nba_projected_creator_upshift,nba_projected_shot_3pa_rate,nba_projected_shot_rim_rate,nba_projected_shot_short2_rate,nba_projected_shot_medium2_rate,nba_projected_shot_long2_rate,nba_projected_shot_short3_rate,nba_projected_shot_long3_rate,nba_projected_shot_rim_2pa_share,nba_projected_shot_short2_2pa_share,nba_projected_shot_medium2_2pa_share,nba_projected_shot_long2_2pa_share,nba_projected_shot_short3_3pa_share,nba_projected_shot_long3_3pa_share,college_sos,years_in_college,college_usg_pct_fold_expected,college_usg_pct_fold_vs_expected,college_ast_pct_fold_expected,college_ast_pct_fold_vs_expected,college_tov_pct_fold_expected,college_tov_pct_fold_vs_expected,college_ftr_fold_expected,college_ftr_fold_vs_expected,college_fg3a_rate_fold_expected,college_fg3a_rate_fold_vs_expected,college_ast_pct_usage_fold_expected,college_ast_pct_usage_fold_adjusted,college_tov_pct_usage_fold_expected,college_tov_pct_usage_fold_adjusted,college_ftr_usage_fold_expected,college_ftr_usage_fold_adjusted,college_fg3a_rate_usage_fold_expected,college_fg3a_rate_usage_fold_adjusted,final_ast_pct_season_fold_residual,final_tov_pct_season_fold_residual,final_ts_pct_season_fold_residual,final_ftr_season_fold_residual,fresh_ast_pct_season_fold_residual,fresh_tov_pct_season_fold_residual,fresh_ts_pct_season_fold_residual,fresh_ftr_season_fold_residual,avg_ast_pct_season_fold_residual,avg_tov_pct_season_fold_residual,avg_ts_pct_season_fold_residual,avg_ftr_season_fold_residual,max_ast_pct_season_fold_residual,max_tov_pct_season_fold_residual,max_ts_pct_season_fold_residual,max_ftr_season_fold_residual,traj_ast_pct_season_fold_residual,traj_tov_pct_season_fold_residual,traj_ts_pct_season_fold_residual,traj_ftr_season_fold_residual,wavg_ast_pct_season_fold_residual,wavg_tov_pct_season_fold_residual,wavg_ts_pct_season_fold_residual,wavg_ftr_season_fold_residual",,,,,,UNSCORED_MISSING_DATA
2026040,Ugonna Onyenso,2026,40,Virginia,4.0,C,Senior,21.7,40,,,dominant_big,center,84.25,237.0,,,C,C,calibrated,False,"college_ast_pct,college_tov_pct,college_efg_pct,college_ftr,college_fg3a_rate,college_fg3_pct,college_ft_pct,college_fg_pct,wingspan,wingspan_height_diff,nba_projected_mpg,nba_projected_ppg,nba_projected_usg_pct,nba_projected_pct_fga_3pt,nba_projected_ast_pct,nba_projected_tov_pct,nba_projected_orb_pct,nba_projected_reb_pct,nba_projected_stl_pct,nba_projected_blk_pct,nba_projected_ts_pct,nba_projected_pie,nba_projected_fg3_pct,nba_projected_role_family_changed,nba_projected_creator_upshift,nba_projected_shot_3pa_rate,nba_projected_shot_rim_rate,nba_projected_shot_short2_rate,nba_projected_shot_medium2_rate,nba_projected_shot_long2_rate,nba_projected_shot_short3_rate,nba_projected_shot_long3_rate,nba_projected_shot_rim_2pa_share,nba_projected_shot_short2_2pa_share,nba_projected_shot_medium2_2pa_share,nba_projected_shot_long2_2pa_share,nba_projected_shot_short3_3pa_share,nba_projected_shot_long3_3pa_share,college_sos,college_usg_pct_fold_expected,college_usg_pct_fold_vs_expected,college_ast_pct_fold_expected,college_ast_pct_fold_vs_expected,college_tov_pct_fold_expected,college_tov_pct_fold_vs_expected,college_ftr_fold_expected,college_ftr_fold_vs_expected,college_fg3a_rate_fold_expected,college_fg3a_rate_fold_vs_expected,college_ast_pct_usage_fold_expected,college_ast_pct_usage_fold_adjusted,college_tov_pct_usage_fold_expected,college_tov_pct_usage_fold_adjusted,college_ftr_usage_fold_expected,college_ftr_usage_fold_adjusted,college_fg3a_rate_usage_fold_expected,college_fg3a_rate_usage_fold_adjusted,final_ast_pct_season_fold_residual,final_tov_pct_season_fold_residual,final_ts_pct_season_fold_residual,final_ftr_season_fold_residual,fresh_ast_pct_season_fold_residual,fresh_tov_pct_season_fold_residual,fresh_ts_pct_season_fold_residual,fresh_ftr_season_fold_residual,avg_ast_pct_season_fold_residual,avg_tov_pct_season_fold_residual,avg_ts_pct_season_fold_residual,avg_ftr_season_fold_residual,max_ast_pct_season_fold_residual,max_tov_pct_season_fold_residual,max_ts_pct_season_fold_residual,max_ftr_season_fold_residual,traj_ast_pct_season_fold_residual,traj_tov_pct_season_fold_residual,traj_ts_pct_season_fold_residual,traj_ftr_season_fold_residual,wavg_ast_pct_season_fold_residual,wavg_tov_pct_season_fold_residual,wavg_ts_pct_season_fold_residual,wavg_ftr_season_fold_residual",,,,,,UNSCORED_MISSING_DATA
